julian.day,start.time_decimal.hours,duration_minutes,distance,dev_vlow,dev_low,dev_med,dev_high,decid,evergr,mixed,shrub,grass,past.hay,crops,EstuarineMarineDeep,EstuarineMarineWetland,Lake,Pond,River,EmergentWL,ForestShrubWL,patch,perforated,edge,core,elev,e.ness,n.ness,slope,CANG,MALL,WITU,DCCO,GBHE,GREG,GLIB,TUVU,OSPR,COHA,RSHA,BWHA,RTHA,KILL,WILL,HERG,GBBG,ROPI,MODO,YBCU,BBCU,BADO,CHSW,RTHU,BEKI,RBWO,YBSA,DOWO,HAWO,NOFL,PIWO,EAWP,ACFL,WIFL,LEFL,EAPH,GCFL,EAKI,WEVI,YTVI,BHVI,WAVI,REVI,BLJA,AMCR,FICR,CORA,TRES,NRWS,BANS,BARS,BCCH,TUTI,RBNU,WBNU,BRCR,HOWR,MAWR,CARW,BGGN,EABL,VEER,HETH,WOTH,AMRO,GRCA,NOMO,EUST,CEDW,HOSP,AMGO,EATO,CHSP,FISP,SOSP,SWSP,BAOR,OVEN,WEWA,LOWA,NOWA,BWWA,BAWW,COYE,HOWA,AMRE,NOPA,YEWA,CSWA,BTBW,PIWA,PRAW,BTNW,SCTA,NOCA,RBGR,INBU,RWBL,BHCO,COGR,HOFI,PUFI
183,5.233333333,8,0,0.074,0,0,0,0.158,0.292,0.139,0.05,0,0.045,0,0,0,0,0,0.001,0.168,0.01,0.01,0.067,0.216,0.466,127.411,-0.268,0.162,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0
153,4.433333333,8,0,0.208,0.025,0.005,0,0.644,0,0.035,0.084,0,0,0,0,0,0,0,0.015,0,0,0.005,0.188,0.183,0.404,124.771,-0.731,0.562,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
183,3.7,8,0,0.148,0,0,0,0.473,0.005,0,0,0,0,0,0,0,0,0.101,0.018,0.212,0.014,0,0.135,0.183,0.332,143.286,0.151,-0.172,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
170,3.666666667,8,0,0.088,0.167,0.397,0.152,0.113,0,0,0,0,0.083,0,0,0,0,0,0.042,0,0,0.005,0.024,0.13,0,103.361,-0.237,-0.022,0.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,4.45,8,0,0.054,0,0,0,0.946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976,216.452,-0.064,-0.102,0.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
172,7.2,8,0,0.059,0.218,0.644,0.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.237,-0.547,0.361,0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,6.516666667,8,0,0.051,0.01,0,0,0.939,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0.154,0,0.755,68.869,0.37,-0.046,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
168,3.4,8,0,0.114,0.094,0.054,0,0.688,0,0,0.025,0,0,0,0,0,0,0.019,0.008,0,0.029,0.019,0.072,0.154,0.394,194.475,0.036,-0.535,0.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
151,5.583333333,8,0,0.127,0.073,0,0,0.493,0,0,0.01,0,0.073,0,0,0,0.231,0,0,0,0,0.053,0.043,0.221,0.332,8.393,0.645,-0.251,0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,6.15,8,0,0.069,0.039,0,0,0.77,0,0,0.01,0,0,0,0,0,0,0,0.02,0,0.077,0,0.438,0.014,0.37,160.506,-0.518,0.055,0.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
146,6.65,8,0,0.226,0.166,0.176,0.045,0.236,0,0,0,0.035,0.055,0,0,0,0.043,0,0.011,0,0,0.014,0.01,0.255,0.024,52.17,0.024,0.519,0.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
148,4.783333333,8,0,0.092,0.01,0,0,0.189,0,0,0,0,0.646,0.063,0,0,0,0,0,0,0,0,0,0.082,0.173,314.906,0.054,0.291,0.069,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,5.883333333,8,0,0,0,0,0,0.69,0,0.103,0,0,0,0,0,0,0,0,0.015,0,0.067,0,0,0,0.976,131.377,0.46,-0.134,0.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,8.033333333,8,0,0,0,0,0,0.389,0,0.044,0.034,0,0,0,0,0,0,0,0.013,0,0.024,0,0,0.058,0.88,160.179,-0.331,-0.002,0.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
141,6.916666667,8,0,0.079,0,0,0,0.371,0.089,0.322,0,0,0,0,0,0,0,0,0.006,0.091,0,0,0,0.12,0.74,51.674,-0.127,0.326,0.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
186,5.483333333,8,0,0.079,0.025,0,0,0.862,0,0.034,0,0,0,0,0,0,0,0,0.008,0,0,0,0.077,0.144,0.663,150.713,-0.309,-0.289,0.182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
166,4.366666667,8,0,0.044,0,0,0,0.227,0,0,0.039,0,0.493,0,0,0,0,0.029,0.004,0,0.048,0.072,0,0.12,0.01,173.494,0.595,0.131,0.006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,4.966666667,8,0,0,0,0,0,0.768,0,0.232,0,0,0,0,0,0,0,0,0.014,0,0,0,0,0,0.976,164.466,-0.648,0.465,0.131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
169,7.033333333,8,0,0.11,0.48,0.105,0,0.04,0,0,0,0,0.265,0,0,0,0,0,0,0,0,0.024,0,0,0,31.363,-0.336,0.274,0.061,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
167,7.15,8,0,0.015,0,0,0,0.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957,218.767,0.017,0.101,0.194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
159,6.366666667,8,0,0.099,0.05,0.01,0,0.376,0,0.064,0.104,0,0,0,0,0,0,0.005,0,0,0.106,0.005,0.091,0.236,0.322,34.35,-0.226,0.213,0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
182,4.2,8,0,0,0,0,0,0.47,0,0,0,0,0.322,0.149,0,0,0,0,0.001,0,0.048,0.005,0,0.168,0.332,215.677,0.05,-0.026,0.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
172,4.133333333,8,0,0.185,0.4,0.307,0.107,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.014,0,0,0,10.106,-0.263,-0.414,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,6.4,8,0,0.079,0,0,0,0.463,0,0,0,0,0.227,0,0,0,0,0.178,0.005,0,0,0,0,0.159,0.365,285.761,-0.535,0.073,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
163,5.45,8,0,0,0,0,0,0.634,0.059,0.203,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.971,167.864,0.16,-0.414,0.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
163,4.9,8,0,0.234,0.161,0.161,0.166,0.137,0,0,0.005,0,0.005,0.117,0,0,0,0,0.001,0,0,0.043,0,0.115,0.01,101.879,-0.341,0.365,0.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,5.533333333,8,0,0,0,0,0,0.759,0,0.113,0.074,0,0,0,0,0,0,0,0,0,0.005,0,0.062,0.048,0.798,157.166,-0.925,-0.275,0.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
178,5.583333333,8,0,0,0,0,0,0.906,0,0.094,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0,0.976,182.336,-0.694,0.463,0.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
159,6.866666667,8,0,0.13,0.231,0.332,0.096,0.048,0,0,0.038,0,0,0,0,0,0,0,0.016,0.144,0,0.058,0,0.014,0,142.135,0.023,-0.307,0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
169,5.05,8,0,0,0,0,0,0.634,0.059,0.203,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.971,167.864,0.16,-0.414,0.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
151,5.583333333,8,0,0.085,0.035,0,0,0.876,0,0,0.005,0,0,0,0,0,0,0,0.018,0,0.029,0.005,0.139,0.048,0.673,175.162,0.14,-0.162,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,4.8,8,0,0,0,0,0,0.911,0,0.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.971,163.483,-0.534,0.162,0.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
178,7.1,8,0,0.1,0.06,0.015,0,0.68,0,0,0.035,0,0,0,0,0,0,0.014,0.001,0,0.144,0.01,0.067,0.212,0.543,178.47,0.405,0.033,0.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
180,5.05,8,0,0.228,0.064,0,0,0.04,0,0,0.05,0,0.614,0,0,0,0,0,0.036,0,0,0.087,0,0,0,140.353,0.692,0.009,0.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
156,8.85,8,0,0.178,0.124,0.045,0,0.594,0,0,0.059,0,0,0,0,0,0,0,0.016,0,0.019,0.058,0.12,0.284,0.168,191.17,-0.329,0.083,0.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
157,4.466666667,8,0,0.179,0.145,0.01,0.005,0.406,0,0.005,0,0,0.251,0,0,0,0,0.005,0,0,0.048,0.01,0.029,0.24,0.207,220.616,-0.148,-0.334,0.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
167,5.916666667,8,0,0,0,0,0,0.837,0.005,0.148,0,0,0,0,0,0,0,0,0,0,0.014,0,0.096,0,0.841,186.658,-0.668,0.069,0.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
156,3.75,8,0,0.163,0.111,0.01,0.005,0.207,0.029,0,0,0.341,0.072,0,0,0,0,0,0.006,0,0.053,0.101,0,0.125,0.01,28.008,0.528,-0.372,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,3.583333333,8,0,0.708,0.144,0,0,0.084,0.025,0,0,0,0,0,0,0,0,0,0,0,0.043,0.077,0,0.077,0.087,120.409,0.28,0.367,0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
142,8.116666667,8,0,0.133,0.069,0.005,0,0.616,0,0.034,0,0,0.143,0,0,0,0,0.005,0,0,0,0,0.014,0.293,0.447,199.773,-0.772,-0.008,0.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,3.466666667,8,0,0.132,0.029,0,0,0.794,0,0,0.034,0,0.005,0,0,0,0,0.005,0.019,0,0.024,0,0.067,0.221,0.428,178.604,0.378,0.575,0.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
159,6.3,8,0,0,0,0,0,0.864,0,0,0.055,0,0.08,0,0,0,0,0,0,0,0,0.01,0.13,0.067,0.615,155.053,0.863,0.13,0.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,8.6,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986,185.015,0.734,-0.215,0.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,5.7,8,0,0.024,0.005,0,0,0.471,0,0.01,0.024,0,0.466,0,0,0,0,0,0.019,0,0,0.024,0,0.125,0.394,114.759,0.601,-0.076,0.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
157,3.75,8,0,0.118,0.191,0.015,0.005,0.333,0,0,0,0.093,0.245,0,0,0,0,0,0.037,0.014,0,0.058,0.019,0.125,0.072,68.509,0.657,-0.168,0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
