Falco_subbuteo,Anthus_trivialis,Phylloscopus_bonelli,Tetrao_tetrix,Parus_caeruleus,Dendrocopos_major,Garrulus_glandarius,Carduelis_spinus,Loxia_curvirostra,Phylloscopus_trochilus,Certhia_brachydactyla,Sylvia_borin,Phoenicurus_phoenicurus,Hippolais_icterina,Pyrrhula_pyrrhula,Emberiza_citrinella,Muscicapa_striata,Picus_canus,Picus_viridis,Accipiter_gentilis,Bonasa_bonasia,Parus_cristatus,Prunella_modularis,Columba_oenas,Coccothraustes_coccothraustes,Sylvia_curruca,Sitta_europaea,Dendrocopos_minor,Corvus_corax,Cuculus_canorus,Buteo_buteo,Turdus_viscivorus,Parus_montanus,Luscinia_megarhynchos,Lanius_collurio,Oriolus_oriolus,Corvus_corone,Turdus_torquatus,Columba_palumbus,Aegithalos_caudatus,Milvus_migrans,Dryocopus_martius,Regulus_ignicapillus,Accipiter_nisus,Parus_palustris,Nucifraga_caryocatactes,Ficedula_hypoleuca,Streptopelia_turtur,Turdus_pilaris,Certhia_familiaris,Strix_aluco,Phylloscopus_sibilatrix,Asio_otus,Pernis_apivorus,Regulus_regulus,Serinus_citrinella,avg,cov,cv,dns,fhd,p10,p25,p95,rt_p2595,std,uhd,asp,bio_1,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,ddeg0,ddeg5,mbal,mind,pet_103,pet_49,pet_ave,pet_swrt,prc_103,prc_49,prc_swrt,rad,slp,tpi,twi,CLUMPY_canopy,CLUMPY_under_midstorey,TE_canopy,TE_under_midstorey,TE_matrix,TE_total,data_type,blockCV_tile
0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,13.81999969,54.70000076,0.456584666,54.70000076,1.654783845,5.170000076,8.769999504,24.09000015,0.364051451,6.309999943,2.316784859,177.8664856,5.694125175,13.26652527,-1.357750058,1730,166,121,8.294949532,466,389,427,449,7.032525063,30.32377434,603.0892334,18.57622528,-4.61267519,23.18930054,2.7348001,1.033949971,18503.33789,11456.1416,60,0.97938484,2.881031513,6.252933025,4.566982269,2.197129965,883.3719482,846.5767212,0.958248615,25067.31641,12.82365322,1.357481599,5.292710781,0.5514,0.2503,21880,18140,16700,56720,train,1
0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,17.02000046,41.20000076,0.501175059,41.20000076,1.89176774,4.690000057,9.420000076,29.89999962,0.315050174,8.529999733,2.31724906,181.9149628,8.878825188,16.99600029,0.927474976,1140,126,67,20.14599991,360,215,343,227,7.821324825,30.94994926,652.2958374,22.78770065,-2.482199907,25.27052498,15.29547501,2.036050081,37195.75781,19462.86133,-334,1.228590727,2.2147789,5.845814228,4.030296803,2.659766912,483.2496033,656.8833008,1.359290242,22023,5.753220558,0.140280589,6.732853413,0.8122,0.434,9860,10300,9680,29840,train,4
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,11.32999992,33.79999924,0.598411278,33.79999924,1.659023166,3.359999895,5.489999771,23.48999977,0.233716468,6.779999733,2.347870827,132.3143616,2.76154995,10.55862522,-4.733924866,1290,168,65,32.70249939,471,217,471,217,7.825300217,31.36302567,629.8339233,16.0706501,-8.879750252,24.95009995,10.55862522,-4.733924866,9921.053711,5997.734375,-230,1.136075974,2.408320904,5.902539253,4.155430317,2.586931467,481.0382996,808.8840942,1.681658983,22886.90039,19.14570427,4.732159138,4.622560024,0.7887,0.5628,10640,17880,12120,40640,train,5
0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.46999979,15.80000019,0.859350869,15.80000019,1.23713243,1.569999933,2.180000067,17.14999962,0.127113709,5.559999943,2.186529875,222.0332642,3.502500057,10.69820023,-3.013999939,1723,170,117,12.37829971,502,372,502,398,6.732950211,30.25505066,572.7145386,15.51150036,-6.738550186,22.2499752,10.69820023,-1.314375043,11223.5459,7175.860352,291,0.811010182,2.360753298,5.47014904,3.91545105,2.742480755,794.168396,928.972229,1.169870853,21548.52734,28.1454525,5.555943012,4.072664261,0.5075,0.481,11500,26320,17220,55040,train,1
0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,10.34999943,22.20000076,0.65700484,22.20000076,1.598538995,1.50999999,4.309999943,22.68999863,0.189951529,6.799999714,2.327630997,170.3196869,9.743149757,18.16877556,1.511500001,1066,100,76,8.79434967,285,233,273,263,8.530500412,31.96310043,675.6306763,24.71437454,-1.971724987,26.68625069,5.746449947,5.377099991,40800.84766,23734.54492,-465,1.434784532,2.436793327,5.93787241,4.18733263,2.457701206,528.0396729,538.1067505,1.019069314,22855.74023,8.625986099,-0.266337276,6.615582943,0.7312,0.6039,7340,20160,16820,44320,train,2
0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,10.26000023,18.10000038,0.774853765,18.10000038,1.620514274,2.440000057,4.699999809,27.47999954,0.171033475,7.949999809,2.361971378,272.9396973,9.352974892,17.85844994,0.866874993,1190,119,77,14.2720499,355,251,347,264,8.239700317,31.02707481,688.6914063,24.07835007,-2.477400064,26.55540085,16.21027565,2.19295001,38784.65625,22027.80078,-180,1.10600996,1.896740675,5.590023994,3.743382454,2.968037844,541.4881592,648.2142944,1.196906924,20436.59766,6.295689583,-0.31429857,6.162641048,0.6128,0.4989,10580,21320,17140,49040,train,4
0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,7.779999733,11.60000038,1.066838107,11.60000038,1.423472404,1.120000005,1.379999995,25.15999985,0.054848967,8.300000191,1.576251626,192.1929626,3.495675087,11.28649998,-4.129775047,1588,201,96,29.14615059,576,314,576,314,7.754775047,31.40125084,633.8653564,16.72007561,-7.972499847,24.69197464,11.28649998,-4.129775047,11267.61426,7845.010254,-3,0.991702437,2.742945671,5.960882187,4.351913929,2.23433733,639.4303589,949.0292358,1.483996391,23949.37305,23.06078339,-0.854164362,4.744279861,0.6307,0.3193,10100,22220,21640,53960,train,5
0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,21.10000038,61.10000229,0.41090047,61.10000229,1.961334348,9.329999924,14.53999996,34.95999908,0.4159039,8.670000076,2.147049904,276.8999939,7.75377512,15.76809978,-0.057374999,1429,146,98,14.26012516,428,304,428,326,8.4354496,32.69107437,644.5147705,21.83785057,-3.961474895,25.79949951,15.76809978,3.305999994,27567.29492,17186.10742,373,0.702828526,1.110176325,4.656097412,2.883136749,4.624966621,650.5550537,778.6677856,1.19719708,15770.49609,19.59863472,-2.408996582,4.997733116,0.8398,0.3203,8840,9780,10900,29520,train,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,12.52999973,18.70000076,0.573822842,18.70000076,1.724802852,3.159999847,6.25,24.81999969,0.251813057,7.190000057,2.378339291,282.8631897,3.369600058,10.77519989,-3.582525015,1858,216,121,22.19337463,621,389,621,408,8.044425011,33.38572311,594.2365723,16.35989952,-7.733375072,24.09302521,10.77519989,2.540199995,10212.41602,6305.837402,442,0.734208465,2.034442663,5.704062939,3.869252682,2.882965326,795.0098267,1063.150635,1.337278128,21298.91797,17.89883232,-1.278493047,4.794068813,0.8254,0.453,5580,18840,18300,42720,train,3
0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,16.37999916,41.20000076,0.464590967,41.20000076,1.818671703,5.819999695,10.01000023,28.54999924,0.350612977,7.609999657,2.276855707,255.7041168,5.579249859,13.11302471,-1.504199982,1665,158,118,7.870699883,440,377,429,422,7.075825214,30.56102562,601.7868042,18.32914925,-4.824250221,23.15315056,11.32775021,0.967275023,18465.84961,11344.31641,262,0.841321766,1.979492307,5.684396744,3.831944704,2.951285839,828.3585815,836.3060913,1.009575248,21032.14258,9.679986954,1.779273391,5.506662369,0.6297,0.1245,18620,15680,18980,53280,train,2
0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,7.75,28.60000038,0.538064526,28.60000038,1.237658739,2.849999905,4.71999979,15.88000011,0.297229204,4.170000076,2.369944572,247.3210754,9.415200233,17.93157578,0.921400011,1134,123,68,21.88369942,365,221,365,227,8.518574715,31.65335083,689.6512451,24.29602432,-2.615050077,26.9116497,17.93157578,2.221324921,39487.07422,22073.08789,-333,1.228523612,2.200538158,5.821959019,4.011248589,2.651221275,472.6220703,661.6884766,1.400304079,21900.91406,4.717015266,-0.306347311,7.804671288,0.3264,0.5154,13740,24820,16960,55520,train,4
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.279999971,10.60000038,0.91228068,10.60000038,0.355276823,1.079999924,1.230000019,6.949999809,0.176978425,2.079999924,1.075095534,107.2185287,1.093325019,8.69410038,-5.801499844,1727,188,87,24.32687569,527,295,515,297,6.86345005,29.08880043,606.1312256,13.77630043,-9.816675186,23.59205055,8.473574638,-5.532599926,6478.530762,3614.625,379,0.737353981,1.921189547,5.447531223,3.684360504,3.431927681,703.7496338,1023.278259,1.454083681,20338.75977,19.90383911,2.64684391,4.789303303,0.274,0.5509,800,7000,6720,14520,train,3
0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,18.90999985,58.70000076,0.415124271,58.70000076,1.866236806,7.819999695,13.42000008,31.11999893,0.43123395,7.849999905,2.343606234,158.9064941,7.128399849,15.01150036,-0.445300013,1609,155,115,8.832824707,428,368,428,410,7.132900238,29.68395042,631.0505981,20.29990005,-3.713000059,24.01337433,14.5085001,2.653475046,24275.94336,16046.6084,-53,1.039438844,2.970439434,6.121602535,4.546020985,2.117226124,794.2313843,814.4760742,1.026527882,24902.38281,21.34112549,2.020586967,4.538631439,0.7464,0.3066,10420,11420,9720,31560,train,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.839999676,26.60000038,0.707908156,26.60000038,1.381442785,2.220000029,3.74000001,19.23999977,0.194386697,5.549999714,2.304774523,257.0120239,2.429150105,10.05519962,-4.425149918,1971,237,65,39.24824905,660,234,634,236,6.576350212,28.43067551,601.272644,14.80270004,-8.320375443,23.12367439,7.416275024,-4.079549789,8826.383789,5111.935059,855,0.523989618,1.308928847,4.784180641,3.046554565,4.102472305,690.5723267,1280.553711,1.854208112,16779.83984,27.4407177,-1.007507682,4.543520451,0.6371,0.4967,8220,23820,16920,48960,train,3
0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,9.010000229,52.79999924,0.50721416,52.79999924,1.321227908,3.789999962,5.679999828,17.34000015,0.327566308,4.569999695,2.31751585,145.4638824,8.954000473,17.32975006,0.643824995,1382,158,52,33.07037354,444,187,428,194,8.991225243,32.83617401,674.3254395,23.6949749,-3.68659997,27.38147545,16.69179916,1.960700035,33724.71875,19973.09375,28,0.937221229,1.959195137,5.437586784,3.698390722,2.834194422,520.6871338,860.9403687,1.653522849,20203.8125,19.33466911,-1.798753738,5.301539421,0.5307,0.3786,24100,28140,10160,62400,train,3
1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,11.5,28.30000114,0.803478241,28.30000114,1.764037728,1.929999948,3.869999886,29.94999886,0.12921536,9.239999771,2.337952375,159.0949097,8.982500076,17.40577507,0.621550024,1210,126,76,18.52467537,375,245,375,252,8.48690033,31.81177521,681.1079712,23.72084999,-2.955924988,26.67712593,17.40577507,1.86027503,34361.9375,19825.77344,-213,1.11583519,2.06119585,5.713718414,3.887457132,2.805184364,520.0389404,689.6665039,1.326171994,21237.0293,5.178240776,-0.407576501,7.65968895,0.6566,0.6309,10840,17720,13080,41640,train,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.459999919,6.400000095,0.438356179,6.400000095,0.016370269,1.039999962,1.110000014,2.619999886,0.423664146,0.639999986,0.425906003,135.6416016,2.036725044,9.363100052,-4.752874851,2303,271,139,24.36499977,790,457,790,457,6.703100204,29.55742455,590.0830078,14.09567547,-8.581199646,22.67625046,9.363100052,-4.752874851,7438.548828,4002.812744,811,0.623024702,2.331943035,5.825333595,4.078638554,2.826793671,949.9701538,1353.281494,1.424575567,22496.17578,17.92074585,0.612510383,4.947597504,0.6983,0.4538,560,21280,21480,43320,train,4
0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,5.25,19.70000076,0.923809506,19.70000076,1.071951509,1.299999952,1.639999986,15.27999973,0.107329844,4.849999905,1.998520017,72.03605652,9.418999672,17.9347744,0.905125022,1137,129,62,27.15254974,387,206,387,209,8.591950417,31.77944946,690.4672852,24.31915092,-2.717575073,27.03677559,17.9347744,2.206624985,39495.32813,20647.78516,-292,1.180395722,2.071460485,5.742066383,3.906763554,2.772531033,445.5705261,691.5122681,1.552044868,21328.92578,1.754987359,0.118327945,8.160825729,0.5505,0.6345,5420,18560,17420,41400,train,4
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.35999966,36.29999924,0.681467199,36.29999924,1.634352565,2.5,4.25,23.44999886,0.181236683,7.059999943,2.356953382,151.9555359,2.377049923,10.0003252,-4.642075062,1842,196,111,17.00742531,524,366,462,366,7.068224907,29.8947258,607.5153198,15.17047501,-8.469799995,23.63945007,3.502125025,-4.642075062,8392.557617,4702.648926,61,0.956793606,3.386404514,6.360433578,4.873418808,1.907966852,834.9954834,1007.363647,1.207256317,26867.13477,25.56844521,0.285383791,4.618022919,0.8285,0.6549,4660,11260,6800,22720,train,3
0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,15.8399992,54.40000153,0.609848506,54.40000153,1.999457479,3.9599998,7.779999733,32.45999908,0.239679604,9.659999847,2.366018057,216.7861786,3.899549961,11.46707535,-3.342449903,1608,184,101,24.43052483,544,317,544,317,8.128074646,33.19749832,609.5327759,17.13257408,-7.349850178,24.48259926,11.46707535,-3.342449903,11749.75,7895.832031,499,0.636275172,1.324231267,4.734007359,3.029119253,4.025365353,650.3289185,957.4576416,1.472282887,16657.80078,25.28245735,-3.275602818,4.661386013,0.7442,0.6617,13360,16140,4820,34320,train,3
0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,18.01000023,18.80000114,0.624652963,18.80000114,2.051094532,2.809999943,7.339999676,35.02999878,0.209534683,11.25,2.325764179,147.7455292,8.267925262,16.53280067,0.039099999,1516,177,89,25.3104496,513,291,513,294,8.543800354,32.25287628,670.1082153,22.72834969,-3.759525061,26.48875046,16.53280067,1.207599998,30054.17578,18669.20898,14,0.941535056,2.279396772,5.932914257,4.106155396,2.621804237,608.4314575,907.7406006,1.49197185,22452.5293,4.603941441,-0.403579116,7.788657188,0.8338,0.5203,6380,16760,16660,39800,train,4
0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,13.57999992,40.40000153,0.592783523,40.40000153,1.79583776,2.210000038,6.539999962,26.84000015,0.243666167,8.050000191,2.333608866,220.0903015,9.737475395,18.42634964,1.010025024,876,90,57,16.3763504,265,181,263,199,8.432350159,31.09194946,705.7435913,24.83997536,-2.281800032,27.12210083,16.80497551,2.465850115,40996.64453,25662.98828,-564,1.585836887,2.100069046,5.771577358,3.935823202,2.749147415,393.5409241,482.4475403,1.225908279,21477.93359,1.603452682,0.001757002,9.058029175,0.8023,0.4497,9960,11060,7100,28120,train,4
0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,17.96999931,58.60000229,0.541457981,58.60000229,1.994331121,4.420000076,9.420000076,32.88999939,0.286409251,9.729999542,2.394468546,239.8237915,8.918575287,17.43494987,0.421525002,1009,105,61,19.77835083,315,192,312,207,8.023449898,30.46027565,690.0682373,23.4897747,-2.850524902,26.34117508,15.80272484,1.724400043,34667.13672,20050.70898,-393,1.311691165,1.984860897,5.676554203,3.83070755,2.874996424,427.0618896,582.2365723,1.36332655,20924.17188,4.60710001,0.279202223,6.995856762,0.8586,0.6063,7440,10320,9120,26880,train,4
0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,18.53999901,64.40000153,0.583603035,64.40000153,1.959616542,1.409999967,8.789999962,33.50999832,0.26230977,10.81999969,1.888317347,153.4571838,6.188175201,14.11229992,-1.576699972,1501,175,88,27.50252533,524,282,524,282,8.516500473,33.12862396,640.4521484,20.14814949,-5.558650017,25.7065258,14.11229992,-1.567499995,20260.40625,13034.91602,-124,1.052911043,2.835259676,6.051628113,4.443443775,2.14465785,586.425415,914.1364746,1.558885574,24371.34375,23.17624855,2.611880302,4.774940014,0.7621,0.5594,11120,15980,9580,36680,train,3
0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,14.0199995,49.29999924,0.522111266,49.29999924,1.759777904,3.74000001,8.119999886,25.79999924,0.314728687,7.319999695,2.391643286,145.0265045,4.48239994,11.99157524,-2.566099882,1805,187,118,15.34599972,546,390,546,452,7.874875069,32.69404984,601.2712402,17.55414963,-6.528999805,24.08322525,11.99157524,5.016849995,13726.53516,9744.472656,361,0.791631162,2.183725119,5.709105015,3.946415186,2.80040741,849.6517944,955.4191895,1.124699831,21690.31641,18.66640282,0.543794036,4.636041164,0.6906,0.3683,13260,13260,8840,35360,train,1
0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,10.84999943,51.40000153,0.881105988,51.40000153,1.665630937,2.319999933,3.839999914,30.81999969,0.124594418,9.559999466,2.290537834,177.8964539,8.994524956,17.47470093,0.531175017,1190,128,71,20.36090088,376,231,374,238,8.1708498,30.89249992,686.9644775,23.57990074,-2.867774963,26.44867516,15.83605003,1.814124942,34814.18359,20092.54883,-312,1.200083971,2.292165518,5.919454575,4.105809689,2.586384535,500.2712708,689.269043,1.377752781,22428.49414,4.289339066,0.261342168,7.347059727,0.6301,0.7149,10720,15020,9780,35520,train,4
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,16.04999924,63.79999924,0.409968862,63.79999924,1.667271018,6.199999809,11.57999992,25.54999924,0.453228973,6.579999924,2.365736961,184.850708,9.339599609,17.75139999,1.167974949,2123,281,67,41.14094925,730,238,585,238,8.57717514,31.96999931,669.6824341,23.82797432,-2.996424913,26.82509995,14.23279953,1.167974949,38259.20703,22928.03711,1018,0.495406836,1.276992321,4.75740242,3.017197371,4.146107197,775.1950684,1347.792358,1.738590121,16464.73242,24.07682419,4.329118729,4.251840115,0.4942,0.3447,9300,9420,3800,22520,train,3
0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13.46000004,17.20000076,0.624071292,17.20000076,1.834680557,3.49000001,5.5,27.81999969,0.197699499,8.399999619,2.25533843,217.6105804,5.583075047,13.63322544,-2.271425009,1466,146,103,8.436775208,390,342,357,344,8.247824669,32.09289932,648.9662476,19.62452507,-6.074100018,25.69992447,7.995349884,1.867324948,18673.36523,11570.5332,3,0.994695544,2.173583746,5.828128815,4.000855923,2.75941515,717.9293213,748.5114136,1.04298532,21953.64648,8.174393654,-2.860271215,7.071061134,0.7589,0.5363,4820,15340,12200,32360,train,3
0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,10.07999992,22,0.828372965,22,1.579847336,3.019999981,4.809999943,31.4299984,0.153038504,8.349999428,2.309625626,269.9852295,7.609350204,15.91087532,-0.753050029,1002,130,36,39.02962494,370,133,370,133,9.370499611,33.77135086,675.5541382,22.35342407,-5.393125057,27.74637413,15.91087532,0.40062499,24015.60352,17568.66992,-340,1.280314088,1.886908293,5.443568707,3.66523838,2.891129017,351.2505493,650.4917603,1.851979256,20056.9082,6.406262875,-1.542493343,6.178611755,0.6325,0.5514,13720,20900,13740,48360,train,5
0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,15.85999966,6.5,0.554224474,6.5,1.913738728,4.259999752,7.989999771,30.22999954,0.264306976,8.789999962,2.378881693,114.6541367,8.387425423,16.50722504,0.611199975,1328,129,94,8.848275185,363,296,325,344,7.876275063,31.16967583,647.7616577,22.57760048,-2.690624952,25.26759911,4.77772522,3.902024984,33304.85547,18641.76172,-173,1.147332668,2.297186375,5.907930374,4.102558136,2.575582266,679.3137817,648.7233276,0.955031812,22431.33203,4.948205471,-0.095832042,6.058537006,0.6887,0.3524,7280,10320,11560,29160,train,1
0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,17.81999969,17.39999962,0.578563392,17.39999962,1.984383583,4.25,7.539999962,33.31999969,0.226290517,10.30999947,2.338349104,185.1452942,8.154150009,16.3967495,0.06075,1297,148,67,27.2717247,433,226,428,226,8.628725052,32.58955002,663.8222046,22.71927452,-3.757775068,26.47674942,14.66755009,0.06075,28705.11719,18421.43359,-163,1.056262612,2.172509432,5.812024593,3.992267132,2.707431078,504.8509521,792.6149292,1.569960713,21833.06055,6.151602268,-0.795757532,7.245032787,0.7248,0.4359,7960,11580,14100,33640,train,1
0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9.210000038,41.10000229,0.551574365,41.10000229,1.419719219,3.279999971,5.190000057,18.54999924,0.279784381,5.079999924,2.366545439,194.598877,8.573824883,16.8994751,0.170049995,858,85,53,13.27347469,242,184,242,229,9.580824852,34.42247391,678.0881958,23.71479988,-4.118875027,27.83349991,16.8994751,4.299449921,30393.72266,19099.83984,-781,1.942679524,2.782117128,6.182704926,4.482411385,2.233373642,428.6773376,428.8600464,1.000204325,24501.49414,11.33116531,-0.094995901,5.565953255,0.5336,0.41,23680,28900,14020,66600,train,1
0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,14.5899992,49.5,0.597669688,49.5,1.899882674,3.169999838,7.339999676,29.59000015,0.248056764,8.720000267,2.392999172,86.13624573,5.732749939,13.48840046,-1.719599962,1583,162,104,15.30057526,479,343,479,397,8.4072752,33.41714859,623.3184814,19.43540001,-5.722650051,25.15785027,13.48840046,5.161075115,18524.24023,11509.80957,285,0.80643189,1.618204713,5.474658489,3.54643178,3.45406723,744.6566162,838.7319946,1.126654983,19456.97852,15.02401352,-1.350466728,6.185377121,0.7111,0.3382,13900,15660,12480,42040,train,1
0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,12.7699995,53.79999924,0.748629588,53.79999924,1.84069097,1.789999962,4.5,29.97999954,0.150100069,9.559999466,2.311786413,190.6171875,9.05142498,17.50939941,0.613375008,1181,135,66,25.49702454,394,213,392,219,8.202375412,31.00297546,684.9763184,23.61940002,-2.836549997,26.45610046,15.86817455,1.878600001,35433.30469,20164.16602,-260,1.149804473,2.14582324,5.731173038,3.93849802,2.741674423,469.4285278,711.4178467,1.515418053,21511.82227,9.436071396,-1.12343204,5.657217026,0.7572,0.6159,12300,18000,10140,40440,train,4
